Timestamp,T_avg,Idir,Idiff,RH,T_avg1,Idir1,Idiff1,RH1,Hzgb1,T_avg2,Idir2,Idiff2,RH2,Hzgb2,T_avg24,Idir24,Idiff24,RH24,Hzgb24,T_avg168,Idir168,Idiff168,RH168,Hzgb168
2017-01-19 17:00:00,-1.8625,0.0,0.0,62.91666666666666,-1.1416666666666668,47.16666666666666,11.166666666666664,60.25,15.921875,-0.325,429.66666666666674,50.33333333333334,57.58333333333334,15.070422535211268,-1.0708333333333333,0.0,0.0,65.0,18.0,4.2250000000000005,0.0,0.0,65.0,17.0
2017-01-19 18:00:00,-2.0541666666666667,0.0,0.0,62.16666666666666,-1.8625,0.0,0.0,62.91666666666666,16.0,-1.1416666666666668,47.16666666666666,11.166666666666664,60.25,15.921875,-1.1375000000000002,0.0,0.0,65.25,18.0,4.266666666666667,0.0,0.0,66.41666666666667,17.0
2017-01-19 19:00:00,-2.1125000000000003,0.0,0.0,62.16666666666666,-2.0541666666666667,0.0,0.0,62.16666666666666,17.29032258064516,-1.8625,0.0,0.0,62.91666666666666,16.0,-1.2541666666666669,0.0,0.0,66.0,18.0,4.112500000000002,0.0,0.0,67.58333333333333,17.016129032258064
2017-01-19 20:00:00,-2.041666666666667,0.0,0.0,62.58333333333334,-2.1125000000000003,0.0,0.0,62.16666666666666,18.42372881355932,-2.0541666666666667,0.0,0.0,62.16666666666666,17.29032258064516,-1.3499999999999996,0.0,0.0,66.41666666666667,18.983050847457626,3.8875000000000006,0.0,0.0,68.75,18.0
2017-01-19 21:00:00,-2.2916666666666665,0.0,0.0,63.66666666666666,-2.041666666666667,0.0,0.0,62.58333333333334,18.603174603174605,-2.1125000000000003,0.0,0.0,62.16666666666666,18.42372881355932,-1.5625,0.0,0.0,68.75,19.0,3.5875,0.0,0.0,70.66666666666667,18.0
2017-01-19 22:00:00,-2.5708333333333333,0.0,0.0,64.16666666666667,-2.2916666666666665,0.0,0.0,63.66666666666666,18.0,-2.041666666666667,0.0,0.0,62.58333333333334,18.603174603174605,-1.4791666666666667,0.0,0.0,68.16666666666667,19.0,4.041666666666667,0.0,0.0,72.75,18.0
2017-01-19 23:00:00,-3.2125000000000004,0.0,0.0,66.25,-2.5708333333333333,0.0,0.0,64.16666666666667,18.0,-2.2916666666666665,0.0,0.0,63.66666666666666,18.0,-1.7750000000000004,0.0,0.0,68.08333333333333,19.0,4.008333333333334,0.0,0.0,73.41666666666667,18.0
2017-01-20 00:00:00,-3.558333333333333,0.0,0.0,67.83333333333333,-3.2125000000000004,0.0,0.0,66.25,18.0,-2.5708333333333333,0.0,0.0,64.16666666666667,18.0,-1.8333333333333333,0.0,0.0,67.91666666666667,19.0,3.9166666666666665,0.0,0.0,73.91666666666667,19.0
2017-01-20 01:00:00,-4.020833333333333,0.0,0.0,71.08333333333333,-3.558333333333333,0.0,0.0,67.83333333333333,18.0,-3.2125000000000004,0.0,0.0,66.25,18.0,-1.729166666666667,0.0,0.0,67.5,19.0,4.120833333333334,0.0,0.0,74.5,19.0
2017-01-20 02:00:00,-4.329166666666667,0.0,0.0,71.91666666666667,-4.020833333333333,0.0,0.0,71.08333333333333,18.0,-3.558333333333333,0.0,0.0,67.83333333333333,18.0,-1.8083333333333336,0.0,0.0,67.83333333333333,19.0,5.6625000000000005,0.0,0.0,70.83333333333333,19.0
2017-01-20 03:00:00,-4.458333333333333,0.0,0.0,72.25,-4.329166666666667,0.0,0.0,71.91666666666667,18.0,-4.020833333333333,0.0,0.0,71.08333333333333,18.0,-1.8708333333333331,0.0,0.0,67.08333333333333,19.0,6.158333333333332,0.0,0.0,68.5,19.0
2017-01-20 04:00:00,-4.387499999999998,0.0,0.0,71.33333333333333,-4.458333333333333,0.0,0.0,72.25,18.0,-4.329166666666667,0.0,0.0,71.91666666666667,18.0,-2.183333333333333,0.0,0.0,67.83333333333333,19.0,6.529166666666666,0.0,0.0,66.66666666666667,19.0
