Timestamp,CO2zgb
2016-06-27 13:00:00,2525.5454545454545
2016-06-27 14:00:00,2389.2131147540986
2016-06-27 15:00:00,2269.3333333333335
2016-06-27 16:00:00,2632.38
2016-06-27 17:00:00,3029.703703703704
2016-06-27 18:00:00,3086.9032258064517
2016-06-27 19:00:00,2934.5072463768115
2016-06-27 20:00:00,2602.2363636363634
2016-06-27 21:00:00,2440.860465116279
2016-06-27 22:00:00,2308.871794871795
2016-06-27 23:00:00,2222.6190476190477
2016-06-28 00:00:00,2167.125
2016-06-28 01:00:00,2116.8
2016-06-28 02:00:00,2090.285714285714
2016-06-28 03:00:00,2065.135135135135
2016-06-28 04:00:00,2048.2758620689656
2016-06-28 05:00:00,2041.2105263157894
2016-06-28 06:00:00,2021.2894736842106
2016-06-28 07:00:00,2009.2307692307693
2016-06-28 08:00:00,2024.842105263158
2016-06-28 09:00:00,2320.5
2016-06-28 10:00:00,2378.3703703703704
2016-06-28 11:00:00,2311.551724137931
2016-06-28 12:00:00,2084.4305555555557
2016-06-28 13:00:00,2003.5421686746988
2016-06-28 14:00:00,1982.828282828283
2016-06-28 15:00:00,2029.1976744186047
2016-06-28 16:00:00,2504.127659574468
2016-06-28 17:00:00,2941.6753246753246
2016-06-28 18:00:00,3179.926315789474
2016-06-28 19:00:00,3428.961038961039
2016-06-28 20:00:00,3455.0925925925926
2016-06-28 21:00:00,3318.324324324324
2016-06-28 22:00:00,3183.233333333333
2016-06-28 23:00:00,3061.133333333333
2016-06-29 00:00:00,2954.3225806451615
2016-06-29 01:00:00,2869.7916666666665
2016-06-29 02:00:00,2774.6129032258063
2016-06-29 03:00:00,2714.464285714286
2016-06-29 04:00:00,2628.608695652174
2016-06-29 05:00:00,2581.148936170213
2016-06-29 06:00:00,2525.0555555555557
2016-06-29 07:00:00,2465.5757575757575
2016-06-29 08:00:00,2524.3417721518986
2016-06-29 09:00:00,2613.1363636363635
2016-06-29 10:00:00,2690.4842105263156
2016-06-29 11:00:00,2379.5052631578947
2016-06-29 12:00:00,2180.364705882353
2016-06-29 13:00:00,2057.0843373493976
2016-06-29 14:00:00,1982.4
2016-06-29 15:00:00,1946.5670103092784
2016-06-29 16:00:00,1954.3653846153845
2016-06-29 17:00:00,2002.9903846153845
2016-06-29 18:00:00,2046.2708333333333
2016-06-29 19:00:00,2285.0506329113923
2016-06-29 20:00:00,2398.2033898305085
2016-06-29 21:00:00,2304.4285714285716
2016-06-29 22:00:00,2283.875
2016-06-29 23:00:00,2276.409090909091
2016-06-30 00:00:00,2286.464285714286
2016-06-30 01:00:00,2276.181818181818
2016-06-30 02:00:00,2268.5925925925926
2016-06-30 03:00:00,2268.1
2016-06-30 04:00:00,2258.8947368421054
2016-06-30 05:00:00,2252.4651162790697
2016-06-30 06:00:00,2256.5
2016-06-30 07:00:00,2291.0
2016-06-30 08:00:00,2287.9135802469136
2016-06-30 09:00:00,2297.7741935483873
2016-06-30 10:00:00,2234.313953488372
2016-06-30 11:00:00,2276.12
2016-06-30 12:00:00,2333.5714285714284
2016-06-30 13:00:00,2180.0
2016-06-30 14:00:00,2101.170731707317
2016-06-30 15:00:00,2093.839285714286
2016-06-30 16:00:00,2186.2597402597403
2016-06-30 17:00:00,2287.016129032258
2016-06-30 18:00:00,2183.1041666666665
2016-06-30 19:00:00,2013.967741935484
2016-06-30 20:00:00,1888.5666666666666
2016-06-30 21:00:00,1873.2121212121212
2016-06-30 22:00:00,1942.5
2016-06-30 23:00:00,2003.3870967741937
2016-07-01 00:00:00,2009.0
2016-07-01 01:00:00,2034.0714285714287
2016-07-01 02:00:00,2024.8064516129032
2016-07-01 03:00:00,2027.5882352941176
2016-07-01 04:00:00,2031.6666666666667
2016-07-01 05:00:00,2053.9830508474574
2016-07-01 06:00:00,2063.1153846153848
2016-07-01 07:00:00,2050.8035714285716
2016-07-01 08:00:00,2157.6964285714284
2016-07-01 09:00:00,2364.1290322580644
2016-07-01 10:00:00,3095.310344827586
2016-07-01 11:00:00,3164.7948717948716
2016-07-01 12:00:00,2788.490566037736
2016-07-01 13:00:00,2405.24
2016-07-01 14:00:00,2284.176470588235
2016-07-01 15:00:00,2209.4666666666667
2016-07-01 16:00:00,2182.8901098901097
2016-07-01 17:00:00,2192.883495145631
2016-07-01 18:00:00,2236.3529411764707
2016-07-01 19:00:00,2227.9864864864867
2016-07-01 20:00:00,2217.0
2016-07-01 21:00:00,2214.8695652173915
2016-07-01 22:00:00,2232.2916666666665
2016-07-01 23:00:00,2251.1428571428573
2016-07-02 00:00:00,2274.8214285714284
2016-07-02 01:00:00,2267.470588235294
2016-07-02 02:00:00,2266.0
2016-07-02 03:00:00,2261.4285714285716
2016-07-02 04:00:00,2265.4666666666667
2016-07-02 05:00:00,2260.608695652174
2016-07-02 06:00:00,2269.3529411764707
2016-07-02 07:00:00,2244.2162162162163
2016-07-02 08:00:00,2247.478873239437
2016-07-02 09:00:00,2263.430107526882
2016-07-02 10:00:00,2226.8823529411766
2016-07-02 11:00:00,2146.574468085106
2016-07-02 12:00:00,2056.1686746987953
2016-07-02 13:00:00,1979.4883720930231
2016-07-02 14:00:00,1928.1891891891892
2016-07-02 15:00:00,1884.2884615384614
2016-07-02 16:00:00,1894.3055555555557
2016-07-02 17:00:00,1883.090909090909
2016-07-02 18:00:00,1873.6666666666667
2016-07-02 19:00:00,1871.5405405405406
2016-07-02 20:00:00,1890.75
2016-07-02 21:00:00,1906.0588235294117
2016-07-02 22:00:00,1921.9545454545455
2016-07-02 23:00:00,1934.28
2016-07-03 00:00:00,1952.7058823529412
