Timestamp,T_avg,Idir,Idiff,RH
2016-08-28 01:00:00,20.937499999999996,0.0,0.0,68.25
2016-08-28 02:00:00,19.845833333333335,0.0,0.0,73.58333333333333
2016-08-28 03:00:00,19.595833333333335,0.0,0.0,71.83333333333333
2016-08-28 04:00:00,19.195833333333336,0.0,0.0,72.33333333333333
2016-08-28 05:00:00,18.333333333333332,0.0,0.0,76.08333333333333
2016-08-28 06:00:00,17.9,72.66666666666667,13.916666666666666,74.75
2016-08-28 07:00:00,19.854166666666668,491.5833333333333,41.333333333333336,67.66666666666667
2016-08-28 08:00:00,21.433333333333334,645.8333333333334,72.66666666666667,68.83333333333333
2016-08-28 09:00:00,23.166666666666668,757.75,86.08333333333333,65.5
2016-08-28 10:00:00,24.820833333333336,833.4166666666666,87.08333333333333,57.333333333333336
2016-08-28 11:00:00,25.925,875.0833333333334,87.75,53.583333333333336
2016-08-28 12:00:00,26.91666666666666,903.0,84.75,48.666666666666664
2016-08-28 13:00:00,27.666666666666668,905.25,83.33333333333333,44.083333333333336
2016-08-28 14:00:00,28.633333333333336,894.8333333333334,80.0,42.416666666666664
2016-08-28 15:00:00,29.1875,851.8333333333334,77.91666666666667,40.5
2016-08-28 16:00:00,29.24166666666667,783.75,73.91666666666667,41.666666666666664
2016-08-28 17:00:00,28.67916666666667,703.8333333333334,60.0,41.75
2016-08-28 18:00:00,27.916666666666668,525.0,39.833333333333336,43.833333333333336
2016-08-28 19:00:00,26.504166666666663,133.25,9.333333333333334,48.5
2016-08-28 20:00:00,24.833333333333332,0.0,0.0,53.416666666666664
2016-08-28 21:00:00,23.291666666666668,0.0,0.0,58.0
2016-08-28 22:00:00,22.333333333333332,0.0,0.0,58.5
2016-08-28 23:00:00,21.799999999999997,0.0,0.0,61.25
2016-08-29 00:00:00,20.999999999999996,0.0,0.0,62.5
2016-08-29 01:00:00,20.104166666666664,0.0,0.0,65.91666666666667
2016-08-29 02:00:00,19.870833333333337,0.0,0.0,67.75
2016-08-29 03:00:00,18.849999999999998,0.0,0.0,72.58333333333333
2016-08-29 04:00:00,18.195833333333333,0.0,0.0,74.66666666666667
2016-08-29 05:00:00,18.020833333333332,0.0,0.0,75.83333333333333
2016-08-29 06:00:00,17.675000000000004,55.666666666666664,14.166666666666666,76.66666666666667
2016-08-29 07:00:00,19.020833333333332,417.75,48.666666666666664,73.16666666666667
2016-08-29 08:00:00,21.158333333333335,600.5,75.41666666666667,68.5
2016-08-29 09:00:00,23.45416666666667,688.0833333333334,97.25,65.0
2016-08-29 10:00:00,25.683333333333334,734.0833333333334,117.08333333333333,58.75
2016-08-29 11:00:00,27.437500000000004,761.8333333333334,130.58333333333334,55.416666666666664
2016-08-29 12:00:00,28.520833333333332,797.5,128.66666666666666,52.083333333333336
2016-08-29 13:00:00,29.325,799.4166666666666,128.41666666666666,50.0
2016-08-29 14:00:00,29.983333333333334,750.0,135.08333333333334,48.5
2016-08-29 15:00:00,30.112499999999997,749.75,116.0,46.083333333333336
2016-08-29 16:00:00,29.968181818181815,703.3636363636364,104.0909090909091,44.36363636363637
2016-08-29 17:00:00,29.249999999999996,552.4545454545455,108.0,44.90909090909091
2016-08-29 18:00:00,28.191666666666666,78.0,68.83333333333333,48.666666666666664
2016-08-29 19:00:00,26.787500000000005,0.0,4.833333333333333,53.583333333333336
2016-08-29 20:00:00,25.120833333333326,0.0,0.0,58.583333333333336
2016-08-29 21:00:00,24.212500000000002,0.0,0.0,59.833333333333336
2016-08-29 22:00:00,24.150000000000002,0.0,0.0,56.75
2016-08-29 23:00:00,23.874999999999996,0.0,0.0,54.166666666666664
2016-08-30 00:00:00,23.13333333333333,0.0,0.0,58.916666666666664
2016-08-30 01:00:00,22.133333333333336,0.0,0.0,62.5
2016-08-30 02:00:00,21.333333333333332,0.0,0.0,65.91666666666667
2016-08-30 03:00:00,20.5625,0.0,0.0,67.58333333333333
2016-08-30 04:00:00,19.95416666666667,0.0,0.0,70.25
2016-08-30 05:00:00,19.549999999999997,0.0,0.0,70.91666666666667
2016-08-30 06:00:00,19.995833333333334,1.0,4.583333333333333,70.83333333333333
2016-08-30 07:00:00,21.625,170.0,110.58333333333333,67.41666666666667
2016-08-30 08:00:00,22.645833333333332,0.75,161.08333333333334,66.66666666666667
2016-08-30 09:00:00,23.570833333333336,454.25,137.33333333333334,63.833333333333336
2016-08-30 10:00:00,25.2,689.5833333333334,171.25,54.583333333333336
2016-08-30 11:00:00,25.391666666666666,239.66666666666666,392.8333333333333,52.083333333333336
2016-08-30 12:00:00,25.57083333333333,615.5833333333334,218.33333333333334,50.5
2016-08-30 13:00:00,26.458333333333332,809.1666666666666,130.75,47.583333333333336
2016-08-30 14:00:00,27.125000000000004,658.5833333333334,162.58333333333334,47.916666666666664
2016-08-30 15:00:00,27.612499999999997,455.9166666666667,167.66666666666666,47.083333333333336
2016-08-30 16:00:00,27.129166666666674,248.83333333333334,161.58333333333334,46.583333333333336
2016-08-30 17:00:00,27.308333333333334,467.1666666666667,101.66666666666667,45.75
2016-08-30 18:00:00,26.766666666666666,333.8333333333333,58.666666666666664,44.666666666666664
2016-08-30 19:00:00,25.558333333333334,69.16666666666667,14.0,46.833333333333336
2016-08-30 20:00:00,24.195833333333336,0.0,0.0,48.333333333333336
2016-08-30 21:00:00,23.454166666666662,0.0,0.0,49.25
2016-08-30 22:00:00,23.02916666666667,0.0,0.0,48.833333333333336
2016-08-30 23:00:00,22.825,0.0,0.0,48.833333333333336
2016-08-31 00:00:00,22.504166666666663,0.0,0.0,50.0
2016-08-31 01:00:00,22.066666666666666,0.0,0.0,50.833333333333336
2016-08-31 02:00:00,21.72083333333333,0.0,0.0,51.166666666666664
2016-08-31 03:00:00,21.2125,0.0,0.0,51.416666666666664
2016-08-31 04:00:00,20.495833333333334,0.0,0.0,54.0
2016-08-31 05:00:00,18.833333333333332,0.0,0.0,64.75
2016-08-31 06:00:00,17.791666666666668,43.333333333333336,11.333333333333334,69.58333333333333
2016-08-31 07:00:00,18.508333333333333,379.8333333333333,49.416666666666664,66.33333333333333
2016-08-31 08:00:00,19.7,590.5833333333334,76.08333333333333,63.916666666666664
2016-08-31 09:00:00,21.875,703.4166666666666,97.66666666666667,56.666666666666664
2016-08-31 10:00:00,23.40833333333333,772.9166666666666,106.41666666666667,48.333333333333336
2016-08-31 11:00:00,24.033333333333335,807.5833333333334,113.0,46.75
2016-08-31 12:00:00,24.925,823.9166666666666,115.58333333333333,45.083333333333336
2016-08-31 13:00:00,25.979166666666668,829.1666666666666,112.16666666666667,42.583333333333336
2016-08-31 14:00:00,26.325,822.0,119.16666666666667,42.583333333333336
2016-08-31 15:00:00,26.3875,779.1666666666666,113.5,42.5
2016-08-31 16:00:00,26.42916666666667,721.4166666666666,92.08333333333333,42.5
2016-08-31 17:00:00,25.90416666666667,607.0833333333334,74.83333333333333,43.583333333333336
2016-08-31 18:00:00,25.1875,394.0833333333333,46.75,45.916666666666664
2016-08-31 19:00:00,24.183333333333334,65.0,8.666666666666666,45.166666666666664
2016-08-31 20:00:00,23.0,0.0,0.0,49.916666666666664
2016-08-31 21:00:00,21.787499999999998,0.0,0.0,52.583333333333336
2016-08-31 22:00:00,21.099999999999998,0.0,0.0,51.833333333333336
2016-08-31 23:00:00,20.67916666666667,0.0,0.0,52.166666666666664
2016-09-01 00:00:00,20.158333333333335,0.0,0.0,53.666666666666664
2016-09-01 01:00:00,19.608333333333334,0.0,0.0,55.083333333333336
2016-09-01 02:00:00,18.708333333333332,0.0,0.0,59.0
2016-09-01 03:00:00,18.07083333333333,0.0,0.0,61.416666666666664
2016-09-01 04:00:00,17.541666666666668,0.0,0.0,64.08333333333333
2016-09-01 05:00:00,17.212500000000002,0.0,0.0,66.08333333333333
2016-09-01 06:00:00,17.1125,0.08333333333333333,7.166666666666667,66.08333333333333
2016-09-01 07:00:00,18.1875,214.83333333333334,67.91666666666667,65.83333333333333
2016-09-01 08:00:00,20.608333333333334,562.8333333333334,82.66666666666667,60.916666666666664
2016-09-01 09:00:00,22.579166666666666,683.4166666666666,101.58333333333333,54.833333333333336
2016-09-01 10:00:00,25.004166666666666,743.5833333333334,113.16666666666667,49.583333333333336
2016-09-01 11:00:00,26.295833333333334,779.75,123.33333333333333,46.5
2016-09-01 12:00:00,27.28333333333333,789.75,133.0,45.0
2016-09-01 13:00:00,28.299999999999997,786.4166666666666,143.83333333333334,43.666666666666664
2016-09-01 14:00:00,28.683333333333334,761.75,142.41666666666666,42.333333333333336
2016-09-01 15:00:00,28.825000000000003,706.6666666666666,136.58333333333334,42.0
2016-09-01 16:00:00,28.887500000000003,661.1666666666666,116.75,41.666666666666664
2016-09-01 17:00:00,28.433333333333334,518.3333333333334,84.0,42.833333333333336
2016-09-01 18:00:00,27.216666666666665,294.8333333333333,59.083333333333336,47.083333333333336
2016-09-01 19:00:00,25.837500000000002,41.5,7.75,50.0
2016-09-01 20:00:00,24.4375,0.0,0.0,54.083333333333336
2016-09-01 21:00:00,22.974999999999998,0.0,0.0,58.583333333333336
2016-09-01 22:00:00,22.308333333333334,0.0,0.0,60.666666666666664
2016-09-01 23:00:00,22.02916666666667,0.0,0.0,60.25
2016-09-02 00:00:00,21.454166666666666,0.0,0.0,62.333333333333336
2016-09-02 01:00:00,20.629166666666666,0.0,0.0,67.25
2016-09-02 02:00:00,20.345833333333335,0.0,0.0,68.83333333333333
2016-09-02 03:00:00,19.90416666666667,0.0,0.0,69.41666666666667
2016-09-02 04:00:00,19.612499999999997,0.0,0.0,69.91666666666667
2016-09-02 05:00:00,19.220833333333335,0.0,0.0,71.75
2016-09-02 06:00:00,18.629166666666666,24.916666666666668,8.916666666666666,75.0
2016-09-02 07:00:00,19.45,264.0,64.91666666666667,73.5
2016-09-02 08:00:00,21.754166666666666,505.5833333333333,87.66666666666667,66.91666666666667
2016-09-02 09:00:00,23.891666666666666,637.3333333333334,109.33333333333333,62.083333333333336
2016-09-02 10:00:00,25.908333333333335,713.75,122.66666666666667,58.083333333333336
2016-09-02 11:00:00,26.88333333333333,731.0,150.91666666666666,54.833333333333336
2016-09-02 12:00:00,28.358333333333334,627.5,225.33333333333334,50.25
2016-09-02 13:00:00,29.245833333333334,419.3333333333333,238.91666666666666,47.833333333333336
2016-09-02 14:00:00,26.75,33.25,123.66666666666667,53.083333333333336
2016-09-02 15:00:00,27.591666666666672,559.1666666666666,178.0,50.916666666666664
2016-09-02 16:00:00,28.741666666666664,683.9166666666666,105.33333333333333,46.25
2016-09-02 17:00:00,28.4375,254.5,117.5,45.0
2016-09-02 18:00:00,27.712499999999995,141.5,58.25,46.833333333333336
2016-09-02 19:00:00,26.683333333333334,10.833333333333334,8.75,49.666666666666664
2016-09-02 20:00:00,25.004166666666666,0.0,0.0,53.916666666666664
2016-09-02 21:00:00,23.90833333333333,0.0,0.0,54.833333333333336
2016-09-02 22:00:00,23.341666666666665,0.0,0.0,55.083333333333336
2016-09-02 23:00:00,22.370833333333337,0.0,0.0,57.583333333333336
2016-09-03 00:00:00,21.818181818181817,0.0,0.0,59.18181818181818
2016-09-03 01:00:00,21.375,0.0,0.0,58.5
2016-09-03 02:00:00,20.108333333333334,0.0,0.0,64.16666666666667
2016-09-03 03:00:00,19.318181818181817,0.0,0.0,68.36363636363636
2016-09-03 04:00:00,19.4875,0.0,0.0,66.25
2016-09-03 05:00:00,18.9375,0.0,0.0,67.91666666666667
2016-09-03 06:00:00,18.529166666666665,20.333333333333332,8.083333333333334,68.41666666666667
2016-09-03 07:00:00,19.945833333333333,267.5,62.5,67.0
2016-09-03 08:00:00,21.90416666666667,514.8333333333334,88.25,65.08333333333333
2016-09-03 09:00:00,23.463636363636365,384.72727272727275,157.72727272727272,62.63636363636363
2016-09-03 10:00:00,25.3625,546.5833333333334,192.66666666666666,57.0
2016-09-03 11:00:00,26.975000000000005,620.0833333333334,214.16666666666666,51.666666666666664
2016-09-03 12:00:00,27.920833333333334,393.3333333333333,335.1666666666667,48.833333333333336
2016-09-03 13:00:00,28.9375,654.4166666666666,209.33333333333334,46.916666666666664
2016-09-03 14:00:00,29.54583333333333,704.25,218.75,43.666666666666664
2016-09-03 15:00:00,29.991666666666664,381.25,236.5,42.833333333333336
2016-09-03 16:00:00,28.725000000000005,98.83333333333333,125.66666666666667,44.25
2016-09-03 17:00:00,28.058333333333334,124.83333333333333,92.91666666666667,45.666666666666664
2016-09-03 18:00:00,27.47083333333333,85.66666666666667,44.25,47.416666666666664
2016-09-03 19:00:00,26.600000000000005,44.166666666666664,6.0,50.0
2016-09-03 20:00:00,25.316666666666666,0.0,0.0,53.916666666666664
2016-09-03 21:00:00,23.65833333333333,0.0,0.0,59.166666666666664
2016-09-03 22:00:00,22.899999999999995,0.0,0.0,61.666666666666664
2016-09-03 23:00:00,22.191666666666666,0.0,0.0,63.416666666666664
2016-09-04 00:00:00,21.587500000000002,0.0,0.0,64.83333333333333
2016-09-04 01:00:00,21.020833333333332,0.0,0.0,65.41666666666667
2016-09-04 02:00:00,20.450000000000003,0.0,0.0,67.0909090909091
2016-09-04 03:00:00,19.650000000000002,0.0,0.0,72.25
2016-09-04 04:00:00,18.85833333333333,0.0,0.0,75.16666666666667
2016-09-04 05:00:00,18.191666666666666,0.0,0.0,77.41666666666667
2016-09-04 06:00:00,17.854166666666664,16.666666666666668,11.833333333333334,79.33333333333333
2016-09-04 07:00:00,18.99583333333333,114.83333333333333,89.83333333333333,76.41666666666667
2016-09-04 08:00:00,20.312500000000004,175.75,176.83333333333334,74.66666666666667
2016-09-04 09:00:00,22.070833333333336,40.583333333333336,225.08333333333334,71.08333333333333
2016-09-04 10:00:00,22.954166666666666,282.8333333333333,273.25,70.0
2016-09-04 11:00:00,25.162499999999998,498.8333333333333,232.0,62.416666666666664
2016-09-04 12:00:00,27.304166666666664,532.1666666666666,269.1666666666667,54.5
2016-09-04 13:00:00,27.90416666666667,655.0,203.08333333333334,48.333333333333336
2016-09-04 14:00:00,28.995833333333334,789.25,117.66666666666667,44.5
2016-09-04 15:00:00,29.454166666666662,797.5833333333334,84.66666666666667,42.333333333333336
2016-09-04 16:00:00,29.904166666666672,695.0833333333334,95.08333333333333,40.666666666666664
2016-09-04 17:00:00,29.2375,333.75,113.75,41.416666666666664
2016-09-04 18:00:00,28.295833333333338,0.0,43.166666666666664,40.666666666666664
2016-09-04 19:00:00,27.616666666666664,0.0,2.0833333333333335,45.0
2016-09-04 20:00:00,25.812499999999996,0.0,0.0,52.583333333333336
2016-09-04 21:00:00,25.099999999999998,0.0,0.0,53.5
2016-09-04 22:00:00,24.412499999999998,0.0,0.0,55.833333333333336
2016-09-04 23:00:00,23.775000000000002,0.0,0.0,57.416666666666664
2016-09-05 00:00:00,23.177272727272726,0.0,0.0,58.36363636363637
2016-09-05 01:00:00,23.000000000000004,0.0,0.0,59.416666666666664
2016-09-05 02:00:00,22.133333333333336,0.0,0.0,65.08333333333333
2016-09-05 03:00:00,21.77916666666667,0.0,0.0,63.083333333333336
2016-09-05 04:00:00,20.187500000000004,0.0,0.0,71.25
2016-09-05 05:00:00,18.733333333333334,0.0,0.0,80.08333333333333
2016-09-05 06:00:00,18.804545454545455,0.0,0.0,80.36363636363636
2016-09-05 07:00:00,18.2125,0.0,3.3333333333333335,81.16666666666667
2016-09-05 08:00:00,17.483333333333334,0.0,10.333333333333334,85.5
2016-09-05 09:00:00,17.158333333333335,0.0,29.833333333333332,88.83333333333333
2016-09-05 10:00:00,16.825,0.0,56.416666666666664,88.16666666666667
2016-09-05 11:00:00,16.936363636363637,0.0,70.36363636363636,88.0
2016-09-05 12:00:00,16.766666666666666,0.0,88.41666666666667,86.41666666666667
2016-09-05 13:00:00,17.145833333333332,1.0,269.0833333333333,84.41666666666667
2016-09-05 14:00:00,18.833333333333332,156.16666666666666,354.5,77.5
2016-09-05 15:00:00,19.533333333333335,341.8333333333333,275.3333333333333,72.33333333333333
2016-09-05 16:00:00,19.650000000000002,365.3333333333333,199.91666666666666,70.08333333333333
2016-09-05 17:00:00,18.9125,94.66666666666667,126.25,72.33333333333333
2016-09-05 18:00:00,18.6875,317.5,84.66666666666667,72.25
2016-09-05 19:00:00,17.625,48.583333333333336,10.75,74.0
2016-09-05 20:00:00,17.175,0.0,0.0,74.83333333333333
2016-09-05 21:00:00,17.083333333333332,0.0,0.0,76.25
2016-09-05 22:00:00,16.791666666666668,0.0,0.0,78.25
2016-09-05 23:00:00,16.641666666666662,0.0,0.0,80.25
2016-09-06 00:00:00,16.5875,0.0,0.0,81.5
2016-09-06 01:00:00,16.71666666666667,0.0,0.0,81.75
2016-09-06 02:00:00,16.712500000000002,0.0,0.0,82.58333333333333
2016-09-06 03:00:00,16.591666666666665,0.0,0.0,82.0
2016-09-06 04:00:00,16.304166666666667,0.0,0.0,83.08333333333333
2016-09-06 05:00:00,16.245833333333334,0.0,0.0,83.66666666666667
2016-09-06 06:00:00,16.708333333333332,0.0,4.083333333333333,76.58333333333333
2016-09-06 07:00:00,17.6125,0.0,50.833333333333336,70.83333333333333
2016-09-06 08:00:00,18.15,0.0,149.5,68.83333333333333
2016-09-06 09:00:00,18.45,10.583333333333334,219.0,67.66666666666667
2016-09-06 10:00:00,17.308333333333334,0.0,106.66666666666667,71.0
2016-09-06 11:00:00,16.695833333333333,0.0,114.75,73.58333333333333
2016-09-06 12:00:00,16.650000000000002,0.0,130.25,69.75
2016-09-06 13:00:00,16.170833333333334,0.0,169.58333333333334,71.83333333333333
2016-09-06 14:00:00,16.458333333333336,0.0,158.41666666666666,74.25
2016-09-06 15:00:00,16.566666666666666,0.4166666666666667,234.66666666666666,77.0
2016-09-06 16:00:00,16.795833333333334,47.083333333333336,190.0,79.5
2016-09-06 17:00:00,17.30833333333333,118.91666666666667,115.16666666666667,77.83333333333333
2016-09-06 18:00:00,17.48333333333333,0.0,52.583333333333336,75.41666666666667
2016-09-06 19:00:00,17.375,0.0,4.25,75.0
2016-09-06 20:00:00,17.60833333333333,0.0,0.0,76.0
2016-09-06 21:00:00,17.583333333333336,0.0,0.0,77.75
2016-09-06 22:00:00,17.437499999999996,0.0,0.0,79.66666666666667
2016-09-06 23:00:00,17.666666666666668,0.0,0.0,79.41666666666667
2016-09-07 00:00:00,17.458333333333332,0.0,0.0,79.83333333333333
2016-09-07 01:00:00,17.320833333333333,0.0,0.0,80.83333333333333
2016-09-07 02:00:00,17.6125,0.0,0.0,80.0
2016-09-07 03:00:00,17.629166666666666,0.0,0.0,79.75
2016-09-07 04:00:00,18.041666666666668,0.0,0.0,77.83333333333333
2016-09-07 05:00:00,18.62083333333333,0.0,0.0,75.08333333333333
2016-09-07 06:00:00,18.104166666666668,1.0833333333333333,0.25,78.25
2016-09-07 07:00:00,18.87916666666667,24.0,72.0,78.66666666666667
2016-09-07 08:00:00,19.19583333333333,2.1666666666666665,102.25,77.25
2016-09-07 09:00:00,20.183333333333334,366.0,236.0,74.91666666666667
2016-09-07 10:00:00,20.866666666666667,199.16666666666666,285.5833333333333,74.08333333333333
2016-09-07 11:00:00,21.412499999999998,1.4166666666666667,225.75,73.0
2016-09-07 12:00:00,21.74,201.4,321.1,72.8
2016-09-07 13:00:00,24.20833333333333,662.6666666666666,224.66666666666666,65.83333333333333
2016-09-07 14:00:00,25.0625,620.0833333333334,212.91666666666666,59.083333333333336
2016-09-07 15:00:00,25.25833333333333,492.75,227.75,57.25
2016-09-07 16:00:00,24.583333333333332,73.0,141.25,60.083333333333336
2016-09-07 17:00:00,23.45,116.83333333333333,102.5,66.91666666666667
2016-09-07 18:00:00,23.774999999999995,90.5,48.416666666666664,66.25
2016-09-07 19:00:00,23.0,0.0,3.4166666666666665,69.0
2016-09-07 20:00:00,22.229166666666668,0.0,0.0,72.58333333333333
2016-09-07 21:00:00,22.166666666666668,0.0,0.0,72.91666666666667
2016-09-07 22:00:00,21.962499999999995,0.0,0.0,73.66666666666667
2016-09-07 23:00:00,21.920833333333334,0.0,0.0,72.16666666666667
2016-09-08 00:00:00,21.825,0.0,0.0,70.41666666666667
2016-09-08 01:00:00,21.208333333333332,0.0,0.0,71.16666666666667
2016-09-08 02:00:00,20.9375,0.0,0.0,68.33333333333333
2016-09-08 03:00:00,20.44166666666667,0.0,0.0,66.33333333333333
2016-09-08 04:00:00,20.062500000000004,0.0,0.0,65.08333333333333
2016-09-08 05:00:00,19.704166666666666,0.0,0.0,67.25
2016-09-08 06:00:00,19.579166666666666,8.0,3.75,67.58333333333333
2016-09-08 07:00:00,19.395833333333332,233.66666666666666,58.916666666666664,70.58333333333333
2016-09-08 08:00:00,21.5125,540.75,76.16666666666667,64.08333333333333
2016-09-08 09:00:00,22.458333333333332,425.4166666666667,169.08333333333334,57.583333333333336
2016-09-08 10:00:00,23.983333333333334,688.0833333333334,134.16666666666666,53.583333333333336
2016-09-08 11:00:00,24.6875,743.6666666666666,142.08333333333334,53.5
2016-09-08 12:00:00,25.304166666666664,730.75,177.66666666666666,54.5
2016-09-08 13:00:00,26.00833333333333,624.25,200.16666666666666,53.0
2016-09-08 14:00:00,26.404166666666672,581.5833333333334,199.83333333333334,53.583333333333336
2016-09-08 15:00:00,26.59166666666667,361.9166666666667,240.75,54.333333333333336
2016-09-08 16:00:00,26.645833333333332,401.5,164.08333333333334,54.333333333333336
2016-09-08 17:00:00,26.34166666666667,302.6666666666667,89.75,53.333333333333336
2016-09-08 18:00:00,25.924999999999997,251.75,43.166666666666664,53.583333333333336
2016-09-08 19:00:00,24.612499999999997,8.166666666666666,3.0,57.083333333333336
2016-09-08 20:00:00,23.583333333333332,0.0,0.0,58.083333333333336
2016-09-08 21:00:00,23.245833333333334,0.0,0.0,59.0
2016-09-08 22:00:00,22.90833333333333,0.0,0.0,59.333333333333336
2016-09-08 23:00:00,22.537499999999998,0.0,0.0,60.75
2016-09-09 00:00:00,22.416666666666668,0.0,0.0,61.416666666666664
2016-09-09 01:00:00,22.17916666666667,0.0,0.0,61.583333333333336
2016-09-09 02:00:00,20.045833333333338,0.0,0.0,69.33333333333333
2016-09-09 03:00:00,19.21666666666667,0.0,0.0,70.75
2016-09-09 04:00:00,18.308333333333334,0.0,0.0,76.75
2016-09-09 05:00:00,18.02916666666667,0.0,0.0,78.33333333333333
